NDVI,TWI,Insolation,Slope,Elevation
0.244588539,8.76933479,18,0.0992339626,336.9225769
0.2167799473,8.46980381,17.317491531,0.1019402072,337.04522705
0.2082511783,10.06167603,17.5,0.1023444831,336.9977417
0.2082511783,9.96541977,17.5,0.1023977175,336.99285889
0.2500089109,8.97516537,17.5,0.1023977175,336.98797607
0.2500089109,8.69718361,17.5,0.1023977175,336.98309326
0.3062508404,8.60874271,17.5,0.1023977175,336.96356201
0.3062508404,8.5993166,17.500217438,0.1023977175,336.9586792
0.2976639569,8.59029961,17.6352005,0.1023977175,336.95379639
0.2976639569,8.58158684,17.9897995,0.1023977175,336.94891357
0.2976639569,8.5731678,18,0.1023977175,336.94403076
0.2693739533,8.56547356,18,0.1023977175,336.93914795
0.2738682032,8.64971924,17.5,0.10241016,336.97821045
0.2738682032,8.61903954,17.5,0.1024678201,336.96844482
0.2738682032,8.63140488,17.5,0.1025006995,336.97332764
0.2887432873,8.5190134,16.500217438,0.1025519296,386.44293213
0.2944520414,8.53189278,16.629991531,0.1025519296,386.43804932
0.2944520414,8.54600525,16.984592438,0.1025519296,386.4331665
0.2944520414,8.56102943,17,0.1025519296,386.42828369
0.2944520414,8.57638931,17,0.1025519296,386.42340088
0.1672960967,8.59205818,17,0.1025519296,386.41851807
0.2004818022,8.60854816,17,0.1025519296,386.41363525
0.2004818022,8.62677193,17,0.1025819853,386.40875244
0.1239977926,9.09793377,16.865016937,0.1026437357,382.42773438
0.1239977926,9.10877228,16.999782562,0.1026437357,382.42285156
0.1239977926,9.12038231,17,0.1026437357,382.41796875
0.1239977926,9.13243866,17.010416031,0.1026437357,382.41308594
0.0818893611,9.14476204,17.25,0.1026437357,382.40820312
0.1600350738,8.14842129,17.5,0.1026757881,337.08047485
0.1600350738,8.17283916,17.5,0.1026757881,337.07559204
0.1589948684,8.19684887,17.5,0.1026757881,337.07070923
0.1862310469,8.22093582,17.5,0.1026757881,337.06582642
0.1862310469,8.24538326,17.5,0.1026757881,337.0609436
0.1862310469,8.27051735,17.5,0.1026757881,337.05606079
0.1862310469,8.29698372,17.5,0.1026757881,337.05117798
0.1932452321,8.32891464,17.5,0.1026757881,337.04629517
0.2203160822,8.37520123,17.5,0.1026757881,337.04141235
0.2203160822,8.44609261,17.5,0.1026757881,337.03652954
0.1681739539,9.08705425,16.509983063,0.1027100384,382.43261719
0.2082511783,10.05232525,17.5,0.1028897017,337.00057983
0.2082511783,9.9569416,17.5,0.1029595062,337.00256348
0.2440863103,8.60142136,18,0.1030582488,336.92599487
0.244588539,8.98220444,18,0.1033761576,336.92599487
0.2440863103,8.5930624,18,0.1034135073,336.92260742
0.3062911332,8.5061388,16.5,0.1034182906,386.44781494
0.2167799473,8.4888401,17.492513657,0.1036109626,337.04177856
0.2082511783,9.89670849,17.5,0.1037285253,337.00393677
0.2082511783,10.02832794,17.5,0.1037995294,337.00228882
0.1600350738,8.12152481,17.5,0.1038364991,337.08535767
0.2693739533,8.56316471,18,0.1038601697,336.93426514
0.2167799473,8.44855404,17.372505188,0.1040242389,337.04522705
0.1865800321,8.42921066,17.137695312,0.1040341482,337.04867554
0.2329011411,8.65897274,17.5,0.1041113436,337.0072937
0.2167799473,8.51040649,17.5,0.1041126549,337.03488159
0.2299572974,8.58928394,17.5,0.1041126549,337.02108765
0.2299572974,8.58229542,17.5,0.1041126549,337.02108765
0.2167799473,8.52671814,17.5,0.1041147262,337.03488159
0.2167799473,8.53108978,17.5,0.1041172072,337.03143311
0.2299572974,8.60913277,17.5,0.1041172072,337.01763916
0.2299572974,8.5992136,17.5,0.1041172072,337.01763916
0.2693739533,9.05390358,18,0.1041172072,336.93634033
0.2776763439,9.98034477,18,0.1041172072,336.93634033
0.2167799473,8.54339218,17.5,0.1041173115,337.03143311
0.2082511783,10.20762062,17.5,0.1041425094,336.99575806
0.2693739533,8.64413357,18,0.1041428372,336.92944336
0.2776763439,9.26461315,18,0.104183726,336.92944336
0.2329011411,8.65265751,17.5,0.1041899621,337.00384521
0.2167799473,8.50810814,17.5,0.1041937769,337.03833008
0.2500089109,9.42789555,17.5,0.1041983738,336.98599243
0.2976639569,8.60514736,17.515190125,0.1041983738,336.95669556
0.2976639569,8.59356022,17.870008469,0.1041983738,336.95181274
0.2976639569,8.58343124,17.999782562,0.1041983738,336.94692993
0.2082511783,9.90226746,17.5,0.1041983813,336.99575806
0.2500089109,8.99583912,17.5,0.1041983813,336.99087524
0.2082511783,10.24188042,17.5,0.1041983813,336.99087524
0.2500089109,8.6746006,17.5,0.1041983813,336.98599243
0.3062508404,8.59765816,17.5,0.1041983813,336.96157837
0.3062508404,8.59004307,17.5102005,0.1041983813,336.95669556
0.2976639569,8.58235645,17.864801407,0.1041983813,336.95181274
0.2976639569,8.574687,17.999782562,0.1041983813,336.94692993
0.2693739533,8.56702709,18,0.1041983813,336.94204712
0.2693739533,8.56033707,18,0.1041983813,336.93716431
0.2167799473,8.46834183,17.49489975,0.104200542,337.04177856
0.2329011411,8.62241745,17.499782562,0.1042025611,337.0072937
0.3062508404,8.61888313,17.5,0.1042089164,336.96157837
0.2976639569,8.57468891,18,0.1042120382,336.94204712
0.2006769478,9.43744373,17.5,0.1042125523,337.06906128
0.2329011411,8.62022209,17.5,0.1042193398,337.01074219
0.2167799473,8.48905277,17.5,0.1042208597,337.03833008
0.2738682032,8.84867859,17.5,0.104221113,336.98110962
0.2299572974,8.57236195,17.5,0.1042218581,337.02453613
0.2299572974,8.56632328,17.5,0.1042218581,337.02453613
0.2329011411,8.64985657,17.5,0.1042218581,337.01074219
0.2082511783,10.00302887,17.5,0.1042246744,337.00064087
0.2693739533,8.77324295,18,0.1042247862,336.93289185
0.2776763439,9.63785172,18,0.1042256355,336.93289185
0.2299572974,8.55781078,17.5,0.1042264104,337.02798462
0.2299572974,8.54994202,17.5,0.1042264104,337.02798462
0.2299572974,8.6303606,17.5,0.1042264104,337.01419067
0.2299572974,8.61474991,17.5,0.1042264104,337.01419067
0.2738682032,8.63649845,17.5,0.1042806506,336.96646118
0.2693739533,8.56218719,18,0.1043475792,336.93228149
0.2887432873,8.47573757,16.5,0.1043619439,386.4458313
0.2887432873,8.49537945,16.5102005,0.1043619439,386.44094849
0.2944520414,8.51523876,16.8647995,0.1043619439,386.43606567
0.2944520414,8.53549576,16.999782562,0.1043619439,386.43118286
0.2944520414,8.55610561,17,0.1043619439,386.42630005
0.1672960967,8.57681465,17,0.1043619439,386.42141724
0.1672960967,8.59741783,17,0.1043619439,386.41653442
0.2004818022,8.61786842,17,0.1043619439,386.41165161
0.2004818022,8.63831997,17,0.1043619439,386.4067688
0.1681739539,9.13324928,16.634983063,0.1043804586,382.43063354
0.1239977926,9.13887119,16.9897995,0.1043804586,382.42575073
0.1239977926,9.14535809,17,0.1043804586,382.42086792
0.1239977926,9.15375805,17.010416031,0.1043804586,382.41598511
0.0818893611,9.16347218,17.25,0.1043804586,382.41110229
0.0818893611,9.1741066,17.489583969,0.1043804586,382.40621948
0.2944520414,8.54848862,16.505208969,0.1043820679,386.44094849
0.2944520414,8.55888081,16.745008469,0.1043820679,386.43606567
0.2944520414,8.56926918,16.989583969,0.1043820679,386.43118286
0.2944520414,8.57979774,17,0.1043820679,386.42630005
0.2944520414,8.59106541,17,0.1043820679,386.42141724
0.2004818022,8.60430717,17,0.1043820679,386.41653442
0.3062911332,8.4563942,16.5,0.1043923274,386.45071411
0.1600350738,8.1470871,17.5,0.104410857,337.07849121
0.1600350738,8.15426826,17.5,0.104410857,337.08337402
0.1589948684,8.17064285,17.5,0.104410857,337.0736084
0.1600350738,8.18055248,17.5,0.104410857,337.07849121
0.1589948684,8.19382381,17.5,0.104410857,337.06872559
0.1600350738,8.20658398,17.5,0.104410857,337.0736084
0.1862310469,8.21728039,17.5,0.104410857,337.06384277
0.1862310469,8.23264885,17.5,0.104410857,337.06872559
0.1862310469,8.24114037,17.5,0.104410857,337.05895996
0.1862310469,8.25915241,17.5,0.104410857,337.06384277
0.1862310469,8.26558304,17.5,0.104410857,337.05407715
0.1862310469,8.28659725,17.5,0.104410857,337.05895996
0.1932452321,8.29095268,17.5,0.104410857,337.04919434
0.1862310469,8.31574059,17.5,0.104410857,337.05407715
0.1932452321,8.31919765,17.5,0.104410857,337.04431152
0.1862310469,8.35214615,17.5,0.104410857,337.04919434
0.2203160822,8.35519886,17.5,0.104410857,337.03942871
0.2203160822,8.41664219,17.5,0.104410857,337.04431152
0.2203160822,8.40643692,17.5,0.104410857,337.0345459
0.2203160822,8.51349163,17.5,0.104410857,337.03942871
0.1600350738,8.12723541,17.5,0.1044517159,337.08825684
0.2738682032,8.71184635,17.5,0.1044739261,336.97622681
0.2006769478,9.44462299,17.5,0.1044753045,337.07250977
0.2738682032,8.66252518,17.5,0.1044943854,336.97134399
0.1865800321,8.44909286,17.07967186,0.1044976264,337.04864502
0.1239977926,9.07296085,16.634983063,0.104521364,382.43063354
0.1239977926,9.08457947,16.9897995,0.104521364,382.42575073
0.1239977926,9.09663105,17,0.104521364,382.42086792
0.1239977926,9.1089077,17,0.104521364,382.41598511
0.1239977926,9.12130356,17.010416031,0.104521364,382.41110229
0.2500089109,8.64022923,17.5,0.1045418456,336.98110962
0.1253319681,9.39388657,17.5,0.104554005,382.29165649
0.099071838,9.40363503,17.499132156,0.1045719385,382.29879761
0.1253319681,9.37714958,17.5,0.1046186462,382.29510498
0.2167799473,8.51671124,17.429904938,0.1049100757,337.04641724
0.099071838,9.39193821,17.499782562,0.1049323082,382.30368042
0.2103728801,9.80227089,17.5,0.1052061096,337.00637817
0.2004818022,8.61985779,17,0.1052881479,386.41165161
0.099071838,9.38072681,17.499782562,0.1053581163,382.30856323
0.2082511783,10.26713467,17.5,0.1056171581,337.00100708
0.2103728801,9.91299152,17.5,0.1056475043,337.00549316
0.2082511783,10.25217915,17.5,0.105705902,336.99911499
0.2440863103,8.57566452,18,0.1057356298,336.92739868
0.2203160822,8.49737263,17.499782562,0.1057427823,337.02966309
0.099071838,9.41399193,17.499132156,0.1059756875,382.29391479
0.3062508404,8.60403347,17.5,0.1060251668,336.96646118
0.2167799473,8.58250809,17.494791031,0.1064540967,337.04656982
0.2329011411,8.64743996,17.499782562,0.1066972315,337.00039673
0.2006769478,9.43215656,17.5,0.106724441,337.06561279
0.1705111265,9.05860233,16.495008469,0.1067264304,382.43551636
0.1514353007,9.14322376,17.499782562,0.1067887768,382.33792114
0.2693739533,8.57218266,18,0.106873773,336.93081665
0.2103728801,9.73113918,17.5,0.1068912596,337.00915527
0.2167799473,8.5456295,17.49728775,0.1069907993,337.04312134
0.1600350738,8.14863968,17.5,0.1070244908,337.0916748
0.1589948684,8.15521526,17.5,0.1070244908,337.07702637
0.1600350738,8.17819309,17.5,0.1070244908,337.08679199
0.1589948684,8.17912865,17.5,0.1070244908,337.07214355
0.1600350738,8.20847988,17.5,0.1070244908,337.08190918
0.1589948684,8.20277596,17.5,0.1070244908,337.06726074
0.1600350738,8.23930931,17.5,0.1070244908,337.07702637
0.1862310469,8.22691345,17.5,0.1070244908,337.06237793
0.1812801659,8.27081871,17.5,0.1070244908,337.07214355
0.1862310469,8.25153732,17.5,0.1070244908,337.05749512
0.1862310469,8.30362988,17.5,0.1070244908,337.06726074
0.1932452321,8.27668667,17.5,0.1070244908,337.0526123
0.1862310469,8.33862877,17.5,0.1070244908,337.06237793
0.1932452321,8.30250263,17.5,0.1070244908,337.04772949
0.1862310469,8.37683201,17.5,0.1070244908,337.05749512
0.1932452321,8.32999897,17.5,0.1070244908,337.04284668
0.1862310469,8.42480564,17.5,0.1070244908,337.0526123
0.2203160822,8.36200619,17.5,0.1070244908,337.03796387
0.2098158449,8.53331852,17.5,0.1070244908,337.04772949
0.2203160822,8.40348625,17.5,0.1070244908,337.03308105
0.2082511783,10.41117001,17.5,0.1070280597,336.99429321
0.1681739539,9.21298599,16.865016937,0.1070283353,382.4291687
0.1239977926,9.21869373,16.999782562,0.1070283353,382.42428589
0.1239977926,9.22061539,17.0102005,0.1070283353,382.41940308
0.0818893611,9.2236824,17.25,0.1070283353,382.41452026
0.0818893611,9.2287302,17.489583969,0.1070283353,382.40963745
0.0818893611,9.23570919,17.5,0.1070283353,382.40475464
0.2082511783,9.84724331,17.5,0.1070446447,336.99917603
0.2500089109,9.18756294,17.5,0.1070446447,336.99429321
0.2500089109,8.67237377,17.5,0.1070446447,336.9894104
0.2082511783,10.47076035,17.5,0.1070446447,336.9894104
0.3062508404,8.58496761,17.629991531,0.1070446447,336.95523071
0.2976639569,8.57876778,17.984592438,0.1070446447,336.9503479
0.2693739533,8.57247257,18,0.1070446447,336.94546509
0.2693739533,8.56603146,18,0.1070446447,336.94058228
0.2693739533,8.56206322,18,0.1070446447,336.93569946
0.2203160822,8.69083214,17.5,0.1070485041,337.04284668
0.2738682032,8.62512875,17.5,0.1070526019,336.97622681
0.2312957644,8.47164631,17.5,0.1070750803,337.02819824
