NDVI,TWI,Insolation,Slope,Elevation
0.1093702912,2.58849239,10.5,10.000660896,473.24023438
0.1093702912,2.57316732,10.5,9.8255386353,473.12472534
0.1093702912,2.66678929,10.5,9.6902179718,472.99261475
0.1093702912,3.05047774,10.5,9.7405500412,472.84533691
0.0830039531,4.80650139,11.951441765,3.1208319664,490.75076294
0.0830039531,4.88042688,11.857351303,3.1913175583,490.73968506
0.0830039531,4.72569036,11.717093468,3.4637544155,490.7121582
0.0830039531,4.43762159,11.589777946,3.9162640572,490.66555786
0.0830039531,4.07227468,11.515928268,4.5294351578,490.59384155
0.1017013267,3.76089931,11.468143463,5.2464551926,490.48852539
0.1017013267,3.45468807,11.304513931,6.0477666855,490.34057617
0.1017013267,3.00565386,11.137361526,7.1620416641,490.13531494
0.1017013267,2.6033473,11.317275047,8.5676651001,489.90563965
0.1017013267,2.39779449,11.75982666,9.6318998337,489.64254761
0.1224251837,2.37920284,11.980631828,10.054883003,489.31329346
0.1224251837,2.47128224,11.994791985,10.209825516,488.9602356
0.1224251837,2.59901643,11.999782562,10.314620972,488.60354614
0.1224251837,2.74600387,12,10.401514053,488.24060059
0.1224251837,2.89472103,12,10.296051979,487.8762207
0.1392801255,3.03781915,12,9.8895654678,487.52087402
0.1392801255,3.18801785,12,9.1471090317,487.18624878
0.1392801255,3.33778977,12,8.0685758591,486.88439941
0.1392801255,3.60233021,12,6.7054581642,486.62664795
0.1392801255,3.93362236,12,5.324950695,486.42184448
0.1660489291,4.3453989,12,3.8716847897,486.27365112
0.1660489291,4.71119499,12,2.4747784138,486.1802063
0.1660489291,4.98203182,12,1.7248227596,486.13739014
0.1660489291,5.21254206,11.999782562,1.7349921465,486.13623047
0.1660489291,6.48374271,11.994791985,2.1249322891,486.16143799
0.0986993089,6.29973698,11.989800453,2.4542093277,486.1946106
0.0986993089,6.1043067,11.989583015,2.67517066,486.21566772
0.0986993089,5.81574154,11.986255646,2.9886894226,486.20443726
0.0986993089,5.23253965,11.905068398,3.7298293114,486.13952637
0.0986993089,4.65973091,11.713959694,5.1764941216,486.00689697
0.185899809,3.01369858,11.955863953,5.0940380096,475.58224487
0.1310436875,2.94676542,11.94479847,5.4412679672,475.48162842
0.1310436875,2.85033941,11.955862045,5.6134214401,475.35980225
0.1310436875,2.86131454,11.987919807,5.6784420013,475.19076538
0.1310436875,2.96460605,11.979166985,5.7748432159,474.99713135
0.1310436875,3.25829768,11.849391937,5.9358386993,474.8086853
0.1385836452,3.53968287,11.609375,6.289993763,474.6204834
0.1385836452,3.80801392,11.369574547,6.6576685905,474.43423462
0.1385836452,4.16235495,11.234592438,7.0102725029,474.26074219
0.1385836452,4.3667984,10.994791985,7.6115999222,474.11547852
0.1385836452,4.24151325,10.749782562,8.7004594803,473.9831543
0.1407407373,3.88637996,10.5,10.532951355,473.8190918
0.1407407373,3.65678596,10.265625,11.910259247,473.55480957
0.1407407373,3.64816761,10.375,11.528160095,473.29989624
0.1407407373,3.44918227,10.494791985,10.826262474,473.16644287
0.1407407373,3.10607624,10.5,10.693835258,473.07626343
0.1329548806,2.84456968,10.5,10.59258461,472.99075317
0.1329548806,2.70637131,10.5,10.427424431,472.90036011
0.1329548806,2.6649406,10.5,10.246474266,472.79852295
0.1329548806,2.76746154,10.5,10.094740868,472.68096924
0.1329548806,3.16536713,10.5,9.9936037064,472.54751587
0.0874183029,4.63012838,11.985395432,3.1747369766,490.76876831
0.0830039531,4.69234276,11.944954872,3.2774019241,490.74530029
0.0830039531,4.71215487,11.886935234,3.21585989,490.7144165
0.0830039531,4.54641342,11.723638535,3.4001739025,490.67507935
0.0830039531,4.22167587,11.547784805,3.8932919502,490.62246704
0.0830039531,3.84068441,11.502037048,4.5081262589,490.54678345
0.1017013267,3.47458506,11.490283012,5.2217597961,490.43939209
0.1017013267,3.08980346,11.391975403,6.022875309,490.29327393
0.1017013267,2.86456347,11.011288643,6.9059648514,490.10345459
0.1017013267,2.68451095,10.796120644,8.0098009109,489.8704834
0.1017013267,2.60108638,11.297574997,9.282749176,489.59014893
0.1224251837,2.61124444,11.746256828,10.145356178,489.25076294
0.1224251837,2.68414211,11.880208969,10.147722244,488.89343262
0.1224251837,2.77881908,11.995008469,9.9088535309,488.55194092
0.1224251837,2.90185189,12,9.9211540222,488.20846558
0.1224251837,3.03963995,11.999782562,9.8621587753,487.86154175
0.1392801255,3.18766737,11.994791985,9.5596847534,487.5199585
0.1392801255,3.35212326,11.989800453,8.9566965103,487.19430542
0.1392801255,3.50882506,11.989800453,8.0233707428,486.8963623
0.1392801255,3.65388012,11.994791985,6.7995643616,486.6378479
0.1392801255,3.92139578,11.999782562,5.4293413162,486.42669678
0.1660489291,4.32903481,12,3.9437098503,486.26358032
0.1660489291,4.7147212,12,2.5193140507,486.15527344
0.1660489291,5.02199507,12,1.7490829229,486.09957886
0.1660489291,5.14860535,11.994791985,1.9079009295,486.08178711
0.1660489291,5.38157892,11.875,2.5450217724,486.09118652
0.0986993089,5.80552578,11.755208015,3.1075439453,486.11239624
0.0986993089,5.41091585,11.749782562,3.4532184601,486.12649536
0.0986993089,5.00082445,11.741463661,3.8775057793,486.11328125
0.0986993089,4.44910192,11.652946472,5.1180024147,486.0435791
0.0986993089,3.84961128,11.405284882,6.9180994034,485.87069702
0.1724137962,2.46541047,11.901964188,8.0209035873,477.13839722
0.1724137962,2.64132047,11.994791985,7.2261099815,476.92941284
0.1724137962,2.85265589,11.999891281,6.6554899216,476.71487427
0.1724137962,3.00559664,12,5.8884711266,476.50411987
0.185899809,3.10062337,12,5.110637188,476.32125854
0.185899809,3.18665624,12,4.5748348236,476.16247559
0.185899809,3.2543385,12,4.3353395462,476.02243042
0.185899809,3.24824595,11.984071732,4.3557600975,475.89257812
0.185899809,3.06644297,11.921937943,4.6308965683,475.75939941
0.185899809,2.94549131,11.872130394,5.0154623985,475.63409424
0.1310436875,2.81684494,11.885320663,5.3547554016,475.5133667
0.1310436875,2.72372866,11.823797226,5.9585375786,475.36456299
0.1310436875,2.70986843,11.737919807,6.9080142975,475.15863037
0.1310436875,2.72597432,11.609592438,7.4278416634,474.92663574
0.1310436875,2.92667246,11.374782562,7.6662549973,474.70874023
0.1385836452,3.2075491,11.239800453,8.1242389679,474.49093628
0.1385836452,3.53260183,11,8.5630083084,474.27310181
0.1385836452,3.96905279,10.759983063,8.9676160812,474.06356812
0.1385836452,4.30220318,10.625217438,9.5011510849,473.86886597
0.1385836452,4.30617237,10.495008469,10.322274208,473.68869019
0.1407407373,4.01855898,10.255208015,11.804702759,473.49301147
0.1407407373,3.83300018,10.030816078,12.793111801,473.20361328
0.1407407373,3.86355972,10.255208015,12.001871109,472.93243408
0.1407407373,3.68560934,10.489800453,11.009181023,472.79299927
0.1407407373,3.33286119,10.5,10.752145767,472.70181274
0.1329548806,3.02936006,10.5,10.629104614,472.62030029
0.1329548806,2.84581447,10.5,10.497507095,472.53756714
0.1329548806,2.78160191,10.5,10.363733292,472.44470215
0.1329548806,2.89121366,10.500072479,10.248075485,472.33728027
0.1329548806,3.28754997,10.502254486,10.075069427,472.21426392
0.1101356745,3.98697257,12,2.7243947983,491.37353516
0.1101356745,3.98136711,12,2.6528198719,491.30761719
0.1101356745,4.06442738,12,2.5606491566,491.22299194
0.1101356745,4.24681473,12,2.4627444744,491.14727783
0.1101356745,4.46501923,12,2.372961998,491.07354736
0.0874183029,4.55843973,12,2.2900049686,490.99545288
0.0874183029,4.61599731,12,2.2037613392,490.92773438
0.0874183029,4.61322832,12,2.1627931595,490.86798096
0.0874183029,4.59524059,12,2.3726065159,490.8135376
0.0874183029,4.58909082,11.997781754,2.8942086697,490.76873779
0.0830039531,4.62865496,11.955644608,3.331548214,490.71276855
0.0830039531,4.6587491,11.823868752,3.4984009266,490.64019775
0.0830039531,4.52606058,11.617512703,3.7844865322,490.5741272
0.0830039531,4.19224644,11.496346474,4.2078547478,490.50863647
0.0830039531,3.75888824,11.484663963,4.6822514534,490.4262085
0.1017013267,3.38762164,11.369647026,5.2687802315,490.31463623
0.1017013267,3.11204052,11.241391182,5.921517849,490.16955566
0.1017013267,3.00591135,11.000270844,6.627122879,489.98739624
0.1017013267,2.91900778,10.790454865,7.5103330612,489.76675415
0.1017013267,2.86050248,11.250959396,8.8726234436,489.4992981
0.1224251837,2.86595511,11.719238281,9.901052475,489.16445923
0.1224251837,2.93250084,11.854383469,9.6577663422,488.81463623
0.1224251837,3.03195691,11.973958015,9.2108240128,488.49487305
0.1224251837,3.15700698,11.979166985,9.2905521393,488.17575073
0.1224251837,3.2789948,11.974175453,9.4109745026,487.8503418
0.1392801255,3.4062593,11.859375,9.3262653351,487.52584839
0.1392801255,3.54114461,11.744574547,8.9570884705,487.21173096
0.1392801255,3.67733955,11.744574547,8.249917984,486.91897583
0.1392801255,3.81522346,11.859375,7.2247748375,486.65893555
0.1392801255,3.90254688,11.974175453,5.9972777367,486.43927002
0.1660489291,4.27329588,11.979600906,4.5256686211,486.26235962
0.1660489291,4.66481638,11.989583015,3.0597088337,486.14297485
0.1660489291,5.00295496,11.99934864,2.3165459633,486.06808472
0.1660489291,5.16207647,11.984808922,2.4971621037,486.01535034
0.1660489291,5.17595196,11.750216484,3.2446990013,485.98922729
0.0986993089,5.26997566,11.52018261,4.1182479858,485.98205566
0.0986993089,5.02451038,11.500217438,4.8119959831,485.97793579
0.0986993089,4.42692137,11.380063057,5.4280991554,485.9586792
0.0986993089,3.73142719,11.24667263,6.8139796257,485.88821411
0.0986993089,3.13716531,10.996889114,8.5219984055,485.69970703
0.0846634284,2.95681739,10.980116844,8.677359581,483.5567627
0.0846634284,2.97394061,10.9021492,9.2031755447,483.40005493
0.0846634284,2.94469666,10.734071732,10.086115837,483.19680786
0.0846634284,2.87466955,10.5,11.161655426,482.95394897
0.0846634284,2.78993464,10.265928268,12.154777527,482.67111206
0.1092611849,2.70317006,10.097743034,12.955740929,482.34579468
0.1092611849,2.62818789,10,13.700287819,481.97317505
0.1092611849,2.56402922,9.9022569656,14.659456253,481.55319214
0.1092611849,2.51458406,9.7659282684,15.747104645,481.07736206
0.1092611849,2.48974943,9.7114133835,16.354310989,480.53869629
0.1596516669,2.4833622,9.8636713028,16.061727524,479.98907471
0.1596516669,2.46546292,10.168186188,15.161663055,479.47418213
0.1596516669,2.46870899,10.5,14.192762375,478.98074341
0.1596516669,2.49527168,10.831814766,13.25058651,478.50445557
0.1596516669,2.47795939,11.152256966,12.145100594,478.05371094
0.1724137962,2.32941222,11.448458672,10.63297081,477.62268066
0.1724137962,2.20542192,11.723669052,8.9583396912,477.25704956
0.1724137962,2.26155829,11.9296875,7.7064728737,476.9659729
0.1724137962,2.49000597,11.992078781,6.838470459,476.70996094
0.1724137962,2.69552708,11.990016937,5.8740210533,476.49523926
0.185899809,2.82489896,11.994574547,5.0157227516,476.31430054
0.185899809,2.91720104,11.994574547,4.500869751,476.15698242
0.185899809,2.99281573,11.989800453,4.2800803185,476.01568604
0.185899809,3.0271225,11.987328529,4.3074989319,475.88253784
0.185899809,2.96543288,11.942234993,4.5744485855,475.75021362
0.185899809,2.86276603,11.772759438,5.0733265877,475.61407471
0.1310436875,2.77577496,11.678794861,5.6602602005,475.46783447
0.1310436875,2.68511581,11.490632057,7.1193871498,475.28903198
0.1310436875,2.67383766,11.244935989,8.9443845749,475.03494263
0.1310436875,2.71959567,11,9.5790138245,474.75735474
0.1310436875,2.79139614,10.765191078,9.7945127487,474.51046753
0.1385836452,2.99618864,10.745008469,10.253102303,474.26522827
0.1385836452,3.33764696,10.620008469,10.629003525,474.02017212
0.1385836452,3.76080513,10.385199547,10.873942375,473.7840271
0.1385836452,4.13282013,10.260199547,11.048295975,473.56182861
0.1385836452,4.25335646,10.245225906,11.338331223,473.35693359
0.1407407373,4.08487654,10.130208015,12.256097794,473.14346313
0.1407407373,3.97494602,10.025608063,12.74519825,472.8444519
0.1407407373,4.06501389,10.255208015,11.611568451,472.57019043
0.1407407373,3.92025995,10.489800453,10.462936401,472.43173218
0.1407407373,3.56289005,10.5,10.168232918,472.34350586
0.1329548806,3.23092389,10.500217438,10.043647766,472.26516724
0.1329548806,3.00626349,10.505208015,9.9182605743,472.18774414
0.1329548806,2.91348267,10.510199547,9.7796583176,472.1027832
0.1329548806,3.01951098,10.512007713,9.6569375992,472.00479126
0.1329548806,3.41805792,10.549129486,9.5622644424,471.89163208
0.1101356745,3.87776303,11.984071732,2.8051793575,491.42062378
0.1101356745,3.80190468,11.997745514,2.7190093994,491.33789062
0.1101356745,3.87977839,11.999927521,2.5745606422,491.24719238
0.1101356745,4.0478363,12,2.4404854774,491.16134644
0.1101356745,4.2249589,12,2.3695259094,491.07977295
0.0874183029,4.38136578,12,2.299731493,491.00250244
0.0874183029,4.45943594,12,2.202075243,490.93069458
0.0874183029,4.48327446,12,2.129399538,490.86419678
0.0874183029,4.49548769,12,2.2057573795,490.80227661
0.0874183029,4.51680231,11.999711037,2.643253088,490.74084473
0.0830039531,4.58283281,11.977936745,3.3846766949,490.66122437
0.0830039531,4.6736474,11.623335838,4.0765714645,490.55090332
0.0830039531,4.65535736,11.270326614,4.4482765198,490.44528198
0.0830039531,4.41170359,11.25,4.6969690323,490.36914062
0.0830039531,3.95659971,11.239800453,5.1158943176,490.28851318
0.1017013267,3.51239467,11.120008469,5.5789618492,490.17895508
0.1017013267,3.17905092,11.00455761,5.9908924103,490.04205322
0.1017013267,3.03079295,10.989583015,6.4127788544,489.87634277
0.1017013267,2.92794514,10.990017891,7.052210331,489.67883301
0.1017013267,2.83545709,11.223958969,8.3203744888,489.4369812
0.1224251837,2.81211376,11.349391937,9.3000717163,489.12265015
0.1224251837,2.84912372,11.369791985,8.8917722702,488.79467773
0.1224251837,2.90552211,11.494358063,8.3540210724,488.50442505
0.1224251837,3.00783134,11.5,8.5331020355,488.21520996
0.1224251837,3.11142898,11.495008469,8.8417453766,487.91604614
0.1392801255,3.22238612,11.380208015,8.9922399521,487.61203003
0.1392801255,3.34494901,11.265407562,8.8928098679,487.31066895
0.1392801255,3.48204374,11.265407562,8.471827507,487.02102661
0.1392801255,3.62594199,11.380208969,7.7126016617,486.75335693
0.1392801255,3.87388015,11.495008469,6.6794342995,486.5161438
0.1660489291,4.18553066,11.509983063,5.3603072166,486.31481934
0.1660489291,4.55745697,11.739583969,4.0523571968,486.16146851
0.1660489291,4.90567493,11.96419239,3.3637349606,486.04321289
0.1660489291,5.14487267,11.853949547,3.3744153976,485.94433594
0.1660489291,5.20920372,11.614583015,3.9249536991,485.87301636
0.0986993089,5.08855152,11.484808922,4.8456687927,485.82537842
0.0986993089,4.83843994,11.364366531,5.8216490746,485.78985596
0.0986993089,4.17906713,11.125,6.8081655502,485.75125122
0.0986993089,3.30837297,10.880208015,8.444270134,485.6685791
0.0986993089,2.65942192,10.640191078,10.12457943,485.46176147
0.0846634284,2.68600321,10.926877975,8.8135128021,483.49200439
0.0846634284,2.63221407,10.932967186,9.0779762268,483.30810547
0.0846634284,2.61150622,10.732120514,10.090373039,483.09848022
0.0846634284,2.54998326,10.484375,11.274611473,482.84765625
0.0846634284,2.47704148,10.23684597,12.281781197,482.55670166
0.1092611849,2.39587045,10.038496017,13.045873642,482.22808838
0.1092611849,2.32554817,9.9895830154,13.663384438,481.85845947
0.1092611849,2.26503325,9.9404535294,14.501372337,481.44906616
0.1092611849,2.2147696,9.7418375015,15.907309532,480.98550415
0.1092611849,2.23523974,9.5900964737,16.865848541,480.43338013
0.1596516669,2.27812433,9.7909679413,16.263990402,479.87316895
0.1596516669,2.27752233,10.192708015,15.064212799,479.37539673
0.1596516669,2.28259659,10.489583015,14.19807148,478.89733887
0.1596516669,2.30788589,10.786241531,13.343832016,478.43264771
0.1596516669,2.32388639,11.185462952,12.223981857,477.99597168
0.1724137962,2.28068399,11.437931061,10.864191055,477.59823608
0.1724137962,2.21462202,11.561930656,9.4217681885,477.24951172
0.1724137962,2.22249341,11.796875,8.2793998718,476.94958496
0.1724137962,2.32776189,11.857096672,7.3132457733,476.68319702
0.1724137962,2.48658919,11.754991531,6.163333416,476.45932007
0.185899809,2.59039044,11.864583015,5.2477946281,476.28140259
0.185899809,2.6787641,11.864800453,4.8313069344,476.12564087
0.185899809,2.7791853,11.754774094,4.728518486,475.97894287
0.185899809,2.87529397,11.744719505,4.8586616516,475.83508301
0.185899809,2.931705,11.733036995,5.2325587273,475.68844604
0.185899809,2.93711114,11.610424042,5.8642177582,475.5324707
0.1310436875,2.88980222,11.367006302,6.9266138077,475.36035156
0.1310436875,2.79706979,10.999891281,9.0632991791,475.14846802
0.1310436875,2.77041888,10.630208015,11.248418808,474.84243774
0.1310436875,2.79284358,10.380208015,11.839756966,474.51257324
0.1310436875,2.82809353,10.255425453,11.826859474,474.23403931
0.1385836452,2.94167995,10.254991531,12.059437752,473.96646118
0.1385836452,3.19721389,10.25,12.163666725,473.70315552
0.1385836452,3.57345796,10.130425453,12.087806702,473.45187378
0.1385836452,3.94597363,10.015625,11.888436317,473.21829224
0.1385836452,4.12876368,10.020399094,11.709260941,473.00588989
0.1407407373,4.05560923,10.135199547,11.894768715,472.79193115
0.1407407373,4.03137064,10.25065136,11.786671638,472.50964355
0.1407407373,4.22515869,10.380208015,10.610594749,472.24481201
0.1407407373,4.17316151,10.504991531,9.6082849503,472.09994507
0.1407407373,3.8194716,10.510416985,9.3766374588,472.01141357
0.1329548806,3.45000863,10.515407562,9.2422533035,471.93579102
0.1329548806,3.18528032,10.630208015,9.0846986771,471.86340332
0.1329548806,3.0576272,10.745008469,8.9275979996,471.78686523
0.1329548806,3.14920473,10.75,8.8015985489,471.69888306
0.1329548806,3.54598165,10.75,8.7412929535,471.5960083
0.1101356745,3.71551991,11.902256966,3.0373978615,491.44863892
0.1101356745,3.5543654,11.951087952,2.9043772221,491.35369873
0.1101356745,3.70852256,11.993200302,2.5977325439,491.25918579
0.1101356745,3.89848065,11.999782562,2.3310916424,491.17929077
0.1101356745,4.02227259,12,2.2959492207,491.1020813
0.0874183029,4.08263969,12,2.317876339,491.02359009
0.0874183029,4.12505293,12,2.3293936253,490.94418335
0.0874183029,4.17562389,11.999782562,2.3626160622,490.8644104
0.0874183029,4.27291203,11.994574547,2.4952709675,490.78463745
0.0874183029,4.37171936,11.979600906,2.9295575619,490.70425415
0.0830039531,4.45846891,11.844183922,3.9581675529,490.60922241
0.0830039531,4.63099194,11.374999046,4.9392809868,490.46789551
0.0830039531,4.92070293,11.020616531,5.1307878494,490.32232666
0.0830039531,4.64307022,11.004991531,5.2678694725,490.22232056
0.0830039531,4.27621126,10.885199547,5.7931923866,490.12918091
0.1017013267,3.80550528,10.760416985,6.2690310478,490.01647949
0.1017013267,3.28375697,10.750433922,6.5727448463,489.88568115
0.1017013267,3.06518316,10.755208015,6.8199291229,489.73458862
0.1017013267,2.87750316,10.760416985,7.2186031342,489.55892944
0.1017013267,2.73025656,10.755641937,8.1664180756,489.34393311
0.1224251837,2.70827651,10.54622364,8.856959343,489.05957031
0.1224251837,2.75405955,10.666233063,8.2920360565,488.76257324
0.1224251837,2.80407476,11.005642891,7.6705002785,488.50308228
0.1224251837,2.90651417,11.020833015,7.7982134819,488.2432251
0.1224251837,3.03209472,11.020616531,8.1074142456,487.9704895
0.1392801255,3.17388988,11.015625,8.3272628784,487.68826294
0.1392801255,3.35336041,11.010633469,8.3750286102,487.40188599
0.1392801255,3.53463268,11.010633469,8.1814699173,487.11859131
0.1392801255,3.69320726,11.015625,7.6988859177,486.84689331
0.1392801255,3.9659605,11.020616531,6.9356594086,486.59619141
0.1660489291,4.15718603,11.030816078,5.9962520599,486.37368774
0.1660489291,4.4266839,11.260416985,5.1258025169,486.18017578
0.1660489291,4.75374365,11.48502636,4.5583868027,486.012146
0.1660489291,5.0736165,11.374782562,4.3752617836,485.86962891
0.1660489291,5.25805283,11.140407562,4.6849489212,485.7532959
0.0986993089,5.23944044,11.125433922,5.4969587326,485.65911865
0.0986993089,4.95041752,11.119574547,6.5904636383,485.57977295
0.0986993089,4.36447144,10.880208015,7.8268861771,485.50369263
0.0986993089,3.43215775,10.635199547,9.4909677505,485.39080811
0.0986993089,2.69936204,10.504991531,11.071457863,485.16000366
0.0846634284,2.5510633,10.680386543,9.7405653,483.29449463
0.0846634284,2.58216882,10.605071068,10.186224937,483.08447266
0.0846634284,2.53193569,10.359519958,11.45753479,482.84860229
0.0846634284,2.4699502,10.109591484,12.702857018,482.57278442
0.0846634284,2.401227,9.8696470261,13.585278511,482.26370239
0.1092611849,2.32385468,9.7463827133,14.110901833,481.92941284
0.1092611849,2.24269629,9.7395830154,14.412526131,481.57034302
0.1092611849,2.15810347,9.7275753021,14.925014496,481.18258667
0.1092611849,2.09540892,9.4896554947,16.507953644,480.73873901
0.1092611849,2.12238932,9.263671875,17.787612915,480.18289185
0.1596516669,2.1933856,9.5016641617,16.81842804,479.62008667
0.1596516669,2.20984912,9.9776477814,15.278635979,479.14532471
0.1596516669,2.21114969,10.239583015,14.468035698,478.69613647
0.1596516669,2.2270205,10.496311188,13.623950005,478.25906372
0.1596516669,2.25090766,10.857783318,12.450428963,477.84890747
0.1724137962,2.26349139,11.107819557,11.02235508,477.47799683
0.1724137962,2.25612545,11.246997833,9.6153879166,477.15396118
0.1724137962,2.25210619,11.476887703,8.7983846664,476.86978149
0.1724137962,2.32893586,11.484700203,8.196393013,476.59649658
0.1724137962,2.45169592,11.38997364,7.0779623985,476.36169434
0.185899809,2.51617265,11.609592438,6.1337432861,476.18728638
0.185899809,2.59664798,11.614800453,5.8660378456,476.03308105
0.185899809,2.69384074,11.499782562,5.9548377991,475.88092041
0.185899809,2.79815912,11.375,6.2600383759,475.72650146
0.185899809,2.88828969,11.254991531,6.8046107292,475.56436157
0.185899809,2.94837046,11.234592438,7.6046519279,475.38604736
0.1310436875,2.9423945,10.984375,8.8397769928,475.18643188
0.1310436875,2.83988142,10.495008469,11.313951492,474.9420166
0.1310436875,2.81735969,10.010633469,13.786245346,474.57855225
0.1310436875,2.88357067,9.7703990936,14.157814026,474.18768311
0.1310436875,2.92122459,9.7654075623,13.656970978,473.87908936
0.1385836452,2.96284318,9.8804254532,13.470053673,473.59997559
0.1385836452,3.12683105,10,13.191791534,473.33285522
0.1385836452,3.43149781,10.005208015,12.745420456,473.08230591
0.1385836452,3.77759862,10.010416985,12.19040966,472.85247803
0.1385836452,3.99149179,10.134983063,11.582393646,472.64596558
0.1407407373,3.97023511,10.364800453,11.049384117,472.45251465
0.1407407373,3.9270184,10.490016937,10.591341972,472.22802734
0.1407407373,4.2289443,10.619791985,9.7810792923,471.98144531
0.1407407373,4.40437794,10.744574547,8.9022254944,471.80422974
0.1407407373,4.12453127,10.75,8.4887943268,471.70779419
0.1329548806,3.69816518,10.754991531,8.2818746567,471.637146
0.1329548806,3.38057899,10.869791985,8.105137825,471.57144165
0.1329548806,3.21446609,10.984592438,7.9654631615,471.50286865
0.1329548806,3.28300261,10.988063812,7.8743815422,471.42376709
0.1329548806,3.67160821,10.953125,7.8429570198,471.3303833
0.1067615673,3.26861787,11.75,3.5342903137,491.40499878
0.1067615673,3.2444756,11.754991531,3.4309830666,491.32092285
0.1067615673,3.41413665,11.869791985,3.0294086933,491.228302
